dealer_id,dealer_aadhar,farmer_id,relationship_date,claimed_fertiliser_qty_kg,relationship_status,max_allowed_txns_per_year
DEA0286,2937976448205,FAR004495,2023-07-10,4006,Active,12
DEA0038,2513289909131,FAR002960,2023-07-10,7946,Active,24
DEA0470,2473503083447,FAR003799,2023-07-10,20054,Active,24
DEA0004,2187857161180,FAR004711,2023-07-10,631,Active,12
DEA0466,2659211758155,FAR003388,2023-07-10,30851,Active,12
DEA0208,2840218312814,FAR005942,2023-07-10,33429,Active,24
DEA0465,2266105242571,FAR002093,2023-07-10,1290,Inactive,24
DEA0039,2369561439398,FAR006742,2023-07-10,458,Inactive,36
DEA0045,2029220943701,FAR002820,2023-07-10,1532,Active,12
DEA0140,2554454856221,FAR007460,2023-07-11,348,Active,12
DEA0324,2968987153328,FAR007252,2023-07-11,12674,Active,36
DEA0189,2844897362388,FAR001163,2023-07-11,414,Inactive,36
DEA0135,2800975790118,FAR001665,2023-07-11,1878,Inactive,12
DEA0081,2154910538798,FAR001862,2023-07-11,482,Active,12
DEA0189,2844897362388,FAR002832,2023-07-11,19664,Active,12
DEA0484,2675468724036,FAR004462,2023-07-11,16004,Active,24
DEA0393,2973183589041,FAR000567,2023-07-11,2091,Active,12
DEA0315,2397283371619,FAR009397,2023-07-11,61878,Active,48
DEA0122,2098924593344,FAR002112,2023-07-11,6465,Inactive,24
DEA0026,2497164514255,FAR008216,2023-07-11,17030,Active,24
DEA0192,2000590025357,FAR005695,2023-07-11,28078,Active,12
DEA0341,2865965844052,FAR003928,2023-07-11,32028,Active,12
DEA0201,2666619653999,FAR006404,2023-07-11,1705,Active,24
DEA0364,2136175081250,FAR008898,2023-07-11,421,Active,24
DEA0081,2154910538798,FAR005032,2023-07-11,4595,Active,12
DEA0423,2632769783577,FAR006099,2023-07-11,1541,Active,24
DEA0384,2663638656787,FAR005586,2023-07-11,4453,Inactive,24
DEA0047,2207189700074,FAR000892,2023-07-11,18742,Active,36
DEA0406,2875427703685,FAR004780,2023-07-11,2665,Active,24
DEA0361,2193223804905,FAR000381,2023-07-11,447,Active,24
DEA0428,2351683423433,FAR004840,2023-07-12,18249,Active,48
DEA0014,2632276921806,FAR004531,2023-07-12,172600,Active,36
DEA0491,2933799882407,FAR003973,2023-07-12,564,Active,24
DEA0274,2583684866009,FAR007079,2023-07-12,2089,Active,24
DEA0402,2215323873830,FAR005083,2023-07-12,10350,Active,24
DEA0195,2314473811216,FAR007212,2023-07-12,1055,Active,12
DEA0135,2800975790118,FAR001679,2023-07-12,273,Active,12
DEA0127,2540846821394,FAR006649,2023-07-12,763,Active,36
DEA0458,2634232746969,FAR000491,2023-07-12,4750,Active,24
DEA0211,2181910768691,FAR004313,2023-07-12,270,Active,24
DEA0344,2465536962108,FAR009301,2023-07-12,1318,Active,24
DEA0199,2131875387351,FAR005160,2023-07-12,1207,Active,12
DEA0066,2490745034280,FAR007963,2023-07-12,804,Active,12
DEA0311,2073121270010,FAR005582,2023-07-12,1491,Active,24
DEA0434,2833992647331,FAR002612,2023-07-12,60736,Active,36
DEA0342,2140353381208,FAR003418,2023-07-12,861,Active,12
DEA0354,2931637252071,FAR000442,2023-07-12,39586,Active,36
DEA0071,2305980797698,FAR002722,2023-07-12,1773,Active,24
DEA0464,2299704789818,FAR002631,2023-07-12,1293,Active,24
DEA0083,2086315895113,FAR001358,2023-07-12,1177,Active,36
DEA0197,2723947149897,FAR005617,2023-07-12,855,Active,48
DEA0017,2731548918291,FAR005322,2023-07-13,22401,Active,12
DEA0289,2954247452807,FAR007955,2023-07-13,2506,Active,24
DEA0277,2859672169852,FAR005341,2023-07-13,1074,Active,24
DEA0492,2514675426711,FAR001296,2023-07-13,948,Active,24
DEA0409,2086529407981,FAR008390,2023-07-13,900,Active,48
DEA0086,2103431304754,FAR005745,2023-07-13,15541,Active,12
DEA0363,2776530822887,FAR000045,2023-07-13,322,Active,12
DEA0397,2452543025121,FAR006860,2023-07-13,851,Active,24
DEA0214,2151266415665,FAR009435,2023-07-13,2664,Active,24
DEA0048,2281535727791,FAR007091,2023-07-13,871,Active,24
DEA0311,2073121270010,FAR001939,2023-07-13,4374,Active,12
DEA0117,2159322191514,FAR009048,2023-07-13,214,Active,24
DEA0397,2452543025121,FAR003573,2023-07-13,1081,Active,12
DEA0119,2435462287917,FAR005369,2023-07-13,14747,Active,12
DEA0497,2127571991087,FAR003655,2023-07-13,196,Active,24
DEA0404,2419345273669,FAR004247,2023-07-13,2901,Active,24
DEA0198,2788985944514,FAR002534,2023-07-13,43038,Active,36
DEA0150,2728424049360,FAR008328,2023-07-13,544718,Active,36
DEA0047,2207189700074,FAR008070,2023-07-13,1963,Active,36
DEA0263,2632113045963,FAR002217,2023-07-13,3783,Active,24
DEA0327,2385925270805,FAR003691,2023-07-14,736,Active,24
DEA0027,2666971464000,FAR009857,2023-07-14,1151,Inactive,48
DEA0381,2060817395078,FAR008508,2023-07-14,24790,Active,24
DEA0124,2401931483117,FAR003673,2023-07-14,376,Inactive,36
DEA0279,2257822759857,FAR006425,2023-07-14,514986,Active,36
DEA0139,2387527051278,FAR007440,2023-07-14,29124,Active,36
DEA0486,2165813064582,FAR000931,2023-07-14,6425,Active,24
DEA0265,2422689586808,FAR003111,2023-07-14,2480,Active,36
DEA0289,2954247452807,FAR007857,2023-07-14,31225,Active,24
DEA0467,2699830405759,FAR000086,2023-07-14,134,Active,24
DEA0091,2581396059845,FAR006419,2023-07-14,1916,Inactive,12
DEA0324,2968987153328,FAR001625,2023-07-14,65443,Active,24
DEA0420,2288431119181,FAR006888,2023-07-14,1893,Active,24
DEA0256,2819169823813,FAR005126,2023-07-14,14894,Active,24
DEA0314,2259948799783,FAR004476,2023-07-14,56726,Active,24
DEA0382,2380186995693,FAR006509,2023-07-14,2318,Active,24
DEA0043,2779763984118,FAR004059,2023-07-14,94322,Active,24
DEA0183,2856589740784,FAR005493,2023-07-14,2659,Active,48
DEA0297,2930199590075,FAR005378,2023-07-14,4751,Inactive,24
DEA0234,2483317959428,FAR002735,2023-07-14,27037,Active,24
DEA0292,2721885793536,FAR000614,2023-07-14,30298,Active,24
DEA0241,2438536514017,FAR004810,2023-07-15,1098,Active,24
DEA0485,2966451652637,FAR002069,2023-07-15,324,Active,24
DEA0387,2641932262905,FAR009340,2023-07-15,3180,Active,36
DEA0410,2746945916049,FAR009350,2023-07-15,16288,Active,12
DEA0118,2809480722925,FAR003664,2023-07-15,2079,Active,24
DEA0046,2420233546838,FAR009683,2023-07-15,1251,Active,24
DEA0495,2402164482439,FAR004669,2023-07-15,2413,Inactive,36
DEA0099,2276146859451,FAR009823,2023-07-15,14509,Inactive,24
DEA0146,2739976321242,FAR001786,2023-07-15,899,Active,48
DEA0333,2932237213229,FAR003921,2023-07-15,21859,Active,12
DEA0439,2406721919859,FAR007832,2023-07-15,512,Active,12
DEA0185,2782579600248,FAR007689,2023-07-15,2154,Active,36
DEA0106,2577355158917,FAR007864,2023-07-15,16694,Active,12
DEA0055,2912283284715,FAR003246,2023-07-15,32261,Active,12
DEA0352,2098165607962,FAR000854,2023-07-15,325,Active,48
DEA0069,2621478174840,FAR009138,2023-07-15,2066,Active,24
DEA0345,2759260755436,FAR001543,2023-07-15,1483,Active,24
DEA0448,2722698128819,FAR008079,2023-07-15,2174,Active,12
DEA0271,2433510008368,FAR009871,2023-07-15,4422,Active,12
DEA0206,2896896251194,FAR001298,2023-07-15,1828,Active,12
DEA0153,2472948699426,FAR001941,2023-07-15,21662,Active,24
DEA0080,2503100955460,FAR007343,2023-07-16,2118,Active,12
DEA0181,2576893367461,FAR009547,2023-07-16,37468,Active,24
DEA0312,2098496597399,FAR004845,2023-07-16,17494,Active,12
DEA0007,2900425773895,FAR002576,2023-07-16,342,Active,36
DEA0020,2324283572988,FAR004514,2023-07-16,44252,Inactive,36
DEA0113,2320769859180,FAR003024,2023-07-16,2477,Active,36
DEA0397,2452543025121,FAR004811,2023-07-16,691,Active,36
DEA0099,2276146859451,FAR005385,2023-07-16,37482,Active,36
DEA0079,2829742415214,FAR004228,2023-07-16,884,Active,24
DEA0065,2524912570065,FAR003906,2023-07-16,2343,Active,12
DEA0114,2326934752420,FAR000278,2023-07-16,2378,Active,24
DEA0265,2422689586808,FAR007686,2023-07-16,2587,Inactive,48
DEA0010,2341431277203,FAR005917,2023-07-16,2089,Active,36
DEA0484,2675468724036,FAR000012,2023-07-16,226,Active,24
DEA0423,2632769783577,FAR008645,2023-07-16,735,Active,48
DEA0172,2866164361546,FAR001784,2023-07-16,410,Active,36
DEA0175,2938711421894,FAR001170,2023-07-16,52954,Active,12
DEA0139,2387527051278,FAR008417,2023-07-16,2253,Active,48
DEA0063,2155900124527,FAR007032,2023-07-16,4395,Active,12
DEA0467,2699830405759,FAR002242,2023-07-16,1732,Active,12
DEA0233,2742872134878,FAR002540,2023-07-16,1934,Active,24
DEA0442,2774884716355,FAR003832,2023-07-17,5954,Active,12
DEA0216,2828733673817,FAR007711,2023-07-17,991,Active,48
DEA0201,2666619653999,FAR006397,2023-07-17,726,Active,48
DEA0307,2004379524097,FAR005098,2023-07-17,1586,Active,24
DEA0246,2730707661556,FAR002288,2023-07-17,1683,Active,24
DEA0144,2875357969453,FAR003636,2023-07-17,3047,Active,48
DEA0104,2975604463798,FAR002710,2023-07-17,18495,Active,12
DEA0066,2490745034280,FAR006899,2023-07-17,682,Active,12
DEA0044,2016772799493,FAR000445,2023-07-17,1175,Active,12
DEA0274,2583684866009,FAR004105,2023-07-17,48090,Active,24
DEA0144,2875357969453,FAR007004,2023-07-17,16642,Active,24
DEA0279,2257822759857,FAR008957,2023-07-17,61277,Active,24
DEA0058,2616505290042,FAR001319,2023-07-17,16367,Active,12
DEA0187,2037930545250,FAR003579,2023-07-17,745,Active,12
DEA0168,2067811274296,FAR009449,2023-07-17,325,Active,12
DEA0437,2651419840604,FAR001626,2023-07-17,553,Inactive,24
DEA0188,2287782756813,FAR005535,2023-07-17,22077,Inactive,36
DEA0168,2067811274296,FAR003120,2023-07-17,1289,Active,48
DEA0168,2067811274296,FAR000359,2023-07-17,698,Active,36
DEA0229,2627920496268,FAR003633,2023-07-17,2399,Active,24
DEA0479,2996759237639,FAR000037,2023-07-17,1575,Active,24
DEA0116,2563918990027,FAR009807,2023-07-18,28422,Active,24
DEA0379,2864515714792,FAR005204,2023-07-18,461,Active,24
DEA0312,2098496597399,FAR004340,2023-07-18,5523,Active,12
DEA0175,2938711421894,FAR003945,2023-07-18,1456,Active,12
DEA0042,2616846320033,FAR005538,2023-07-18,2938,Inactive,48
DEA0258,2027799668100,FAR002718,2023-07-18,2683,Active,24
DEA0182,2494439422734,FAR002725,2023-07-18,17890,Active,24
DEA0206,2896896251194,FAR001177,2023-07-18,733,Active,24
DEA0381,2060817395078,FAR007374,2023-07-18,23278,Active,24
DEA0008,2689548922822,FAR005665,2023-07-18,1525,Active,24
DEA0393,2973183589041,FAR006610,2023-07-18,2018,Active,48
DEA0181,2576893367461,FAR008476,2023-07-18,853,Active,36
DEA0144,2875357969453,FAR003003,2023-07-18,1541,Active,12
DEA0099,2276146859451,FAR003551,2023-07-18,191,Active,12
DEA0401,2468232002266,FAR006232,2023-07-18,717,Inactive,12
DEA0041,2011651670433,FAR004632,2023-07-18,1103,Active,36
DEA0245,2377576755938,FAR003600,2023-07-18,15292,Inactive,12
DEA0295,2897674285077,FAR003389,2023-07-18,15639,Active,12
DEA0007,2900425773895,FAR002483,2023-07-18,1123,Active,24
DEA0149,2408888867570,FAR004223,2023-07-18,1069,Active,12
DEA0366,2834700270436,FAR009349,2023-07-18,1930,Active,36
DEA0271,2433510008368,FAR004298,2023-07-19,29913,Active,36
DEA0461,2637145972824,FAR004924,2023-07-19,19142,Active,24
DEA0135,2800975790118,FAR004198,2023-07-19,26807,Active,24
DEA0238,2437847292840,FAR000389,2023-07-19,23969,Active,24
DEA0460,2440440707508,FAR000978,2023-07-19,20039,Active,24
DEA0215,2749255313580,FAR000936,2023-07-19,1017,Active,12
DEA0481,2944994969639,FAR005862,2023-07-19,19537,Active,24
DEA0483,2987788948276,FAR002898,2023-07-19,905,Active,24
DEA0346,2898485784706,FAR003626,2023-07-19,638,Inactive,12
DEA0297,2930199590075,FAR002601,2023-07-19,1886,Active,12
DEA0320,2619959144624,FAR007871,2023-07-19,2198,Active,48
DEA0344,2465536962108,FAR008089,2023-07-19,358,Active,24
DEA0230,2021587826232,FAR005452,2023-07-19,207,Active,24
DEA0489,2288489907267,FAR006864,2023-07-19,711,Inactive,24
DEA0476,2000100746534,FAR007864,2023-07-19,1995,Active,36
DEA0348,2493714451871,FAR000647,2023-07-19,1213,Active,24
DEA0090,2140912282765,FAR006833,2023-07-19,37023,Active,12
DEA0408,2317598715164,FAR003261,2023-07-19,55996,Inactive,12
DEA0140,2554454856221,FAR009595,2023-07-19,980,Active,12
DEA0213,2899499017012,FAR007027,2023-07-19,228,Active,24
DEA0264,2942246449013,FAR009363,2023-07-19,3438,Active,24
DEA0286,2937976448205,FAR002802,2023-07-20,4917,Active,24
DEA0045,2029220943701,FAR009910,2023-07-20,35655,Active,24
DEA0417,2079190017417,FAR006425,2023-07-20,55974,Active,12
DEA0412,2888896479183,FAR003224,2023-07-20,3119,Active,12
DEA0266,2155652307139,FAR003812,2023-07-20,2485,Inactive,24
DEA0032,2527774711556,FAR002093,2023-07-20,1230,Active,36
DEA0381,2060817395078,FAR000627,2023-07-20,699,Inactive,48
DEA0195,2314473811216,FAR000960,2023-07-20,505,Active,48
DEA0419,2951365321914,FAR002884,2023-07-20,2098,Active,12
DEA0119,2435462287917,FAR001625,2023-07-20,54769,Active,24
DEA0285,2965338892509,FAR001934,2023-07-20,23787,Inactive,24
DEA0474,2863610848939,FAR002287,2023-07-20,2311,Active,24
DEA0138,2941712159224,FAR008650,2023-07-20,962,Active,24
DEA0221,2138102248752,FAR000599,2023-07-20,426,Active,12
DEA0112,2768602022777,FAR007890,2023-07-20,6650,Active,12
DEA0405,2606879107140,FAR000661,2023-07-20,3917,Inactive,24
DEA0146,2739976321242,FAR009050,2023-07-20,3372,Active,48
DEA0428,2351683423433,FAR006564,2023-07-20,2297,Active,12
DEA0187,2037930545250,FAR005790,2023-07-20,175673,Active,24
DEA0298,2542564415400,FAR006345,2023-07-20,55658,Active,36
DEA0091,2581396059845,FAR002840,2023-07-21,12346,Active,24
DEA0303,2371128546039,FAR004489,2023-07-21,1502,Active,12
DEA0117,2159322191514,FAR006786,2023-07-21,6474,Active,12
DEA0236,2597823270542,FAR002293,2023-07-21,2336,Inactive,12
DEA0045,2029220943701,FAR005345,2023-07-21,1677,Active,12
DEA0072,2509685471213,FAR009317,2023-07-21,1528,Active,24
DEA0064,2099582324720,FAR004456,2023-07-21,2045,Active,24
DEA0441,2900981835090,FAR009543,2023-07-21,612,Active,12
DEA0099,2276146859451,FAR004661,2023-07-21,4148,Inactive,12
DEA0317,2115906752115,FAR004182,2023-07-21,607,Active,12
DEA0281,2894656933230,FAR002219,2023-07-21,1207,Active,24
DEA0274,2583684866009,FAR004674,2023-07-21,1099,Active,24
DEA0352,2098165607962,FAR007804,2023-07-21,6060,Active,36
DEA0306,2990147109825,FAR000068,2023-07-21,449,Active,48
DEA0321,2531929098370,FAR003178,2023-07-21,3943,Active,24
DEA0470,2473503083447,FAR008197,2023-07-21,3733,Active,12
DEA0306,2990147109825,FAR006389,2023-07-21,2294,Active,24
DEA0317,2115906752115,FAR008765,2023-07-21,55229,Active,36
DEA0333,2932237213229,FAR000828,2023-07-21,5613,Active,24
DEA0201,2666619653999,FAR005116,2023-07-21,3539,Inactive,48
DEA0020,2324283572988,FAR002025,2023-07-21,251,Active,12
DEA0221,2138102248752,FAR008507,2023-07-22,22225,Active,36
DEA0213,2899499017012,FAR002895,2023-07-22,465,Active,12
DEA0178,2028777932287,FAR004423,2023-07-22,1791,Active,24
DEA0120,2065629553197,FAR002633,2023-07-22,1531,Active,12
DEA0096,2302869094337,FAR004466,2023-07-22,33679,Active,24
DEA0167,2691172279665,FAR007684,2023-07-22,25214,Inactive,48
DEA0200,2693174492132,FAR007276,2023-07-22,1039,Active,24
DEA0087,2954990462266,FAR009351,2023-07-22,9123,Active,12
DEA0075,2368969957953,FAR006715,2023-07-22,372,Active,12
DEA0458,2634232746969,FAR004297,2023-07-22,38935,Active,24
DEA0043,2779763984118,FAR002173,2023-07-22,437,Active,36
DEA0451,2794825436783,FAR004194,2023-07-22,318,Active,12
DEA0452,2557216632579,FAR003274,2023-07-22,54685,Active,24
DEA0477,2388271737076,FAR000651,2023-07-22,3515,Active,12
DEA0141,2806100729194,FAR001673,2023-07-22,59624,Inactive,24
DEA0312,2098496597399,FAR007830,2023-07-22,1216,Active,24
DEA0122,2098924593344,FAR009998,2023-07-22,18987,Active,12
DEA0216,2828733673817,FAR006355,2023-07-22,505355,Active,36
DEA0207,2435694754833,FAR004586,2023-07-22,20861,Inactive,12
DEA0085,2742156456218,FAR001501,2023-07-22,33804,Active,48
DEA0363,2776530822887,FAR006013,2023-07-22,914,Active,24
DEA0101,2175811950409,FAR005345,2023-07-23,1677,Active,12
DEA0094,2053292060306,FAR009333,2023-07-23,370,Active,24
DEA0455,2573844235573,FAR005391,2023-07-23,306,Inactive,12
DEA0124,2401931483117,FAR006333,2023-07-23,49611,Active,48
DEA0433,2945740755340,FAR009837,2023-07-23,52222,Active,36
DEA0241,2438536514017,FAR005261,2023-07-23,344,Active,24
DEA0442,2774884716355,FAR002240,2023-07-23,6158,Active,36
DEA0334,2784442544770,FAR000247,2023-07-23,4259,Active,12
DEA0424,2139429413311,FAR002735,2023-07-23,30674,Inactive,12
DEA0489,2288489907267,FAR003489,2023-07-23,808,Active,48
DEA0405,2606879107140,FAR000684,2023-07-23,4380,Active,36
DEA0500,2509235042216,FAR003055,2023-07-23,38254,Active,24
DEA0193,2129603823367,FAR005691,2023-07-23,1315,Active,36
DEA0135,2800975790118,FAR009606,2023-07-23,2564,Active,12
DEA0028,2306225256139,FAR004958,2023-07-23,506,Active,12
DEA0311,2073121270010,FAR007515,2023-07-23,23937,Active,24
DEA0168,2067811274296,FAR007353,2023-07-23,4850,Active,36
DEA0389,2020769806477,FAR004756,2023-07-23,4085,Active,36
DEA0404,2419345273669,FAR009298,2023-07-23,63238,Inactive,36
DEA0412,2888896479183,FAR008397,2023-07-23,28250,Active,24
DEA0489,2288489907267,FAR000062,2023-07-23,617,Inactive,12
DEA0232,2872446132680,FAR000377,2023-07-24,30133,Inactive,36
DEA0049,2622529231399,FAR000224,2023-07-24,2979,Active,12
DEA0424,2139429413311,FAR007363,2023-07-24,1998,Active,24
DEA0458,2634232746969,FAR005025,2023-07-24,1618,Active,36
DEA0499,2419127416672,FAR005449,2023-07-24,2310,Active,24
DEA0481,2944994969639,FAR000136,2023-07-24,49382,Active,24
DEA0388,2201118056268,FAR008084,2023-07-24,2313,Active,36
DEA0264,2942246449013,FAR002712,2023-07-24,2979,Active,12
DEA0052,2855587333466,FAR009321,2023-07-24,496,Active,24
DEA0329,2180452688246,FAR001395,2023-07-24,15139,Active,24
DEA0306,2990147109825,FAR001781,2023-07-24,37267,Active,48
DEA0212,2754893120157,FAR001192,2023-07-24,1494,Active,12
DEA0124,2401931483117,FAR007928,2023-07-24,60557,Inactive,24
DEA0168,2067811274296,FAR002020,2023-07-24,2409,Active,48
DEA0158,2045622254732,FAR003986,2023-07-24,3715,Active,24
DEA0271,2433510008368,FAR000614,2023-07-24,31578,Active,36
DEA0197,2723947149897,FAR009687,2023-07-24,323,Inactive,48
DEA0192,2000590025357,FAR007877,2023-07-24,34654,Active,12
DEA0485,2966451652637,FAR002337,2023-07-24,608,Active,12
DEA0244,2101755470162,FAR000112,2023-07-24,562,Active,36
DEA0370,2157262164254,FAR005492,2023-07-24,1634,Active,36
DEA0073,2405908539066,FAR004430,2023-07-25,28991,Active,12
DEA0490,2306674971273,FAR005729,2023-07-25,31225,Inactive,48
DEA0296,2275918168525,FAR003189,2023-07-25,22835,Inactive,24
DEA0173,2075486031862,FAR006021,2023-07-25,3127,Active,12
DEA0136,2298515060074,FAR002055,2023-07-25,849,Active,24
DEA0089,2949661263714,FAR007745,2023-07-25,4431,Active,24
DEA0057,2477789998915,FAR006920,2023-07-25,1422,Active,24
DEA0152,2431175503722,FAR005060,2023-07-25,560,Active,12
DEA0013,2135635826687,FAR003800,2023-07-25,12100,Active,12
DEA0418,2941958973473,FAR000088,2023-07-25,5612,Active,36
DEA0088,2078711436695,FAR008717,2023-07-25,789,Active,36
DEA0470,2473503083447,FAR000045,2023-07-25,310,Active,36
DEA0305,2887289214835,FAR007588,2023-07-25,4889,Inactive,24
DEA0456,2791715601631,FAR000925,2023-07-25,2490,Active,12
DEA0264,2942246449013,FAR008708,2023-07-25,37143,Active,24
DEA0441,2900981835090,FAR000861,2023-07-25,13077,Active,12
DEA0141,2806100729194,FAR001871,2023-07-25,1930,Inactive,24
DEA0434,2833992647331,FAR002924,2023-07-25,3475,Active,24
DEA0399,2716363059522,FAR001781,2023-07-25,41699,Active,48
DEA0074,2606468538895,FAR003495,2023-07-25,16309,Active,12
DEA0166,2262380298429,FAR004113,2023-07-25,1373,Active,36
DEA0270,2532826114607,FAR009262,2023-07-26,1012,Active,24
DEA0073,2405908539066,FAR004643,2023-07-26,40623,Active,24
DEA0078,2589827545357,FAR003430,2023-07-26,996,Active,24
DEA0261,2241832345621,FAR005638,2023-07-26,1192,Active,12
DEA0116,2563918990027,FAR008790,2023-07-26,17054,Active,36
DEA0098,2087297436595,FAR005433,2023-07-26,23820,Active,12
DEA0496,2281921240145,FAR007163,2023-07-26,2464,Active,24
DEA0133,2646794544041,FAR000493,2023-07-26,19132,Active,24
DEA0176,2980946402057,FAR009702,2023-07-26,1082,Active,24
DEA0486,2165813064582,FAR009789,2023-07-26,31119,Active,12
DEA0113,2320769859180,FAR000278,2023-07-26,2273,Active,48
DEA0260,2463181186579,FAR001210,2023-07-26,34805,Active,24
DEA0396,2417353327403,FAR005947,2023-07-26,40561,Active,36
DEA0034,2492171975992,FAR003879,2023-07-26,4638,Active,36
DEA0077,2085187776951,FAR007517,2023-07-26,26131,Inactive,36
